Student ID,Age,Gender,Gaming Hours,Study Hours,Sleep Hours,Grades
2911,19,Female,5,1,5,32
2912,21,Male,7,1,5,12
2913,18,Female,5,2,7,50
2914,23,Male,7,2,4,19
2915,18,Female,3,3,4,53
2916,17,Female,6,5,8,66
2917,18,Female,6,4,7,38
2918,21,Female,5,9,8,107
2919,17,Male,4,6,4,71
2920,23,Other,5,8,5,76
2921,16,Female,5,5,5,46
2922,22,Female,2,1,4,55
2923,17,Female,6,5,5,52
2924,21,Male,7,8,5,78
2925,17,Female,3,2,4,37
2926,17,Male,5,1,6,27
2927,23,Female,5,3,5,32
2928,17,Male,5,4,4,37
2929,22,Female,4,3,7,59
2930,18,Male,7,2,7,42
2931,23,Male,3,3,8,63
2932,22,Female,0,7,6,85
2933,23,Female,6,4,8,47
2934,22,Female,5,6,8,82
2935,21,Male,6,5,6,58
2936,22,Male,1,5,6,88
2937,20,Female,0,3,4,61
2938,22,Other,7,5,7,59
2939,16,Female,1,1,6,64
2940,16,Male,6,4,8,50
2941,24,Female,6,6,6,56
2942,20,Male,5,2,8,47
2943,20,Female,1,3,8,73
2944,18,Male,5,2,8,43
2945,20,Male,7,1,5,17
2946,18,Female,3,4,4,48
2947,24,Female,3,9,7,96
2948,24,Male,3,4,7,67
2949,21,Male,0,5,5,67
2950,16,Male,7,6,7,57
2951,22,Female,6,6,6,55
2952,22,Male,7,9,4,64
2953,19,Male,4,8,6,81
2954,23,Female,6,8,8,94
2955,21,Female,1,9,6,100
2956,19,Female,5,3,7,53
2957,19,Female,5,6,4,64
2958,17,Female,7,8,7,75
2959,17,Female,6,6,8,68
2960,19,Female,7,9,6,90
2961,20,Female,6,1,5,32
2962,23,Male,6,4,7,53
2963,21,Other,0,9,8,100
2964,19,Male,6,4,4,30
2965,22,Male,4,7,6,70
2966,23,Male,3,1,4,53
2967,17,Male,0,7,6,97
2968,22,Other,5,9,6,90
2969,17,Female,2,4,8,72
2970,17,Female,3,1,6,34
2971,23,Female,5,1,6,31
2972,17,Female,7,9,8,83
2973,24,Male,6,7,5,73
2974,16,Female,3,1,7,56
2975,24,Female,3,1,7,53
2976,16,Male,1,8,5,96
2977,17,Female,2,8,4,89
2978,21,Male,0,2,6,64
2979,21,Male,7,3,5,28
2980,16,Male,4,8,5,85
2981,22,Male,1,5,8,98
2982,23,Female,2,9,6,95
2983,17,Female,4,5,8,83
2984,23,Male,4,7,4,64
2985,24,Female,0,5,8,92
2986,21,Female,7,9,7,73
2987,20,Male,2,4,8,78
2988,24,Male,0,3,5,67
2989,24,Other,0,3,6,75
2990,16,Female,4,8,6,94
2991,18,Other,1,5,7,86
2992,24,Male,0,4,8,79
2993,17,Female,3,5,4,60
2994,19,Male,4,2,8,52
2995,19,Male,0,1,8,63
2996,17,Female,2,3,6,61
2997,18,Male,3,6,4,56
2998,18,Male,1,7,8,102
2999,16,Male,4,8,6,79
3000,21,Male,0,9,8,100
3001,23,Female,0,4,8,85
3002,18,Female,4,7,4,64
3003,20,Male,1,1,7,71
3004,16,Male,0,1,6,55
3005,22,Male,3,2,8,66
3006,16,Female,7,5,5,31
3007,24,Male,5,2,5,43
3008,23,Female,6,3,8,44
3009,22,Male,6,6,4,44
3010,22,Male,7,4,7,41
3011,20,Female,6,6,5,43
3012,20,Female,4,4,6,56
3013,20,Male,2,2,7,57
3014,16,Female,1,1,6,58
3015,23,Female,5,3,8,53
3016,16,Female,7,1,4,18
3017,19,Female,3,6,5,70
3018,24,Female,5,8,6,76
3019,24,Other,3,4,7,56
3020,20,Male,3,4,6,71
3021,19,Female,3,8,4,83
3022,18,Male,4,3,8,54
3023,18,Male,2,2,6,53
3024,20,Male,5,5,5,45
3025,16,Male,6,6,6,50
3026,20,Female,7,6,5,37
3027,21,Female,1,7,4,85
3028,22,Female,7,1,4,17
3029,24,Male,2,4,4,78
3030,18,Male,2,3,4,61
3031,17,Female,5,7,6,77
3032,18,Male,2,8,7,100
3033,24,Female,0,3,7,65
3034,22,Female,2,1,4,49
3035,24,Female,5,3,8,36
3036,17,Female,2,1,8,63
3037,20,Female,5,3,8,53
3038,19,Male,5,5,5,57
3039,17,Female,5,9,7,85
3040,24,Male,7,4,4,21
3041,24,Male,3,2,8,51
3042,21,Male,1,2,4,65
3043,21,Female,2,2,5,58
3044,23,Male,3,2,6,52
3045,21,Male,5,7,6,75
3046,16,Male,0,1,6,52
3047,19,Female,2,9,4,105
3048,22,Female,6,5,6,53
3049,17,Female,5,5,8,73
3050,24,Female,5,4,8,50
3051,23,Male,6,7,6,76
3052,23,Male,6,5,6,46
3053,22,Female,5,3,4,38
3054,19,Male,3,3,5,51
3055,17,Male,7,9,5,66
3056,18,Male,4,3,6,43
3057,21,Female,1,4,7,88
3058,20,Male,2,4,6,63
3059,23,Female,5,1,4,17
3060,21,Male,7,2,6,30
3061,21,Female,1,2,4,58
3062,16,Male,0,7,7,99
3063,19,Male,7,4,4,41
3064,20,Male,7,8,6,68
3065,18,Female,2,7,7,81
3066,24,Male,3,2,5,57
3067,16,Female,5,6,4,60
3068,21,Female,2,7,6,89
3069,21,Female,7,6,4,48
3070,20,Male,0,6,6,90
3071,20,Male,0,7,7,96
3072,20,Male,1,1,5,55
3073,21,Female,2,7,6,82
3074,23,Female,0,3,8,83
3075,17,Female,0,6,6,79
3076,21,Female,6,3,8,53
3077,16,Male,1,8,4,99
3078,19,Male,7,5,7,40
3079,18,Female,2,6,7,83
3080,24,Male,5,8,8,95
3081,18,Male,1,9,4,109
3082,21,Female,1,7,5,91
3083,16,Male,4,2,4,34
3084,21,Female,4,8,8,102
3085,19,Female,6,6,6,53
3086,23,Female,6,6,8,60
3087,24,Male,5,9,5,94
3088,19,Male,3,3,4,47
3089,21,Female,7,3,5,33
3090,16,Male,4,5,6,60
3091,19,Male,7,7,8,62
3092,22,Male,6,5,5,42
3093,16,Male,0,6,8,94
3094,23,Male,2,5,5,59
3095,21,Female,4,6,7,55
3096,20,Male,5,8,7,87
3097,24,Male,4,2,5,57
3098,17,Female,6,7,4,58
3099,20,Other,2,8,5,88
3100,21,Male,1,5,4,74
3101,22,Male,0,3,8,82
3102,20,Female,4,1,8,54
3103,24,Female,5,8,7,87
3104,16,Female,2,3,7,66
3105,22,Female,4,4,5,54
3106,22,Male,0,4,4,63
3107,19,Female,0,5,8,87
3108,24,Male,5,7,6,77
3109,20,Female,2,7,7,83
3110,19,Female,5,4,7,54
3111,22,Other,6,6,6,55
3112,19,Male,6,7,4,61
3113,18,Male,1,3,7,73
3114,24,Female,3,1,6,42
3115,23,Female,5,9,8,81
3116,16,Female,6,7,6,78
3117,22,Male,6,6,5,66
3118,24,Male,1,1,4,55
3119,23,Female,1,8,7,100
3120,23,Male,4,6,6,68
3121,21,Female,5,8,6,75
3122,19,Male,2,9,6,100
3123,23,Female,0,9,6,100
3124,18,Female,5,8,5,85
3125,24,Female,2,1,5,52
3126,17,Male,1,8,5,96
3127,17,Female,1,1,5,62
3128,22,Male,2,8,6,100
3129,19,Female,4,3,4,40
3130,23,Male,2,6,5,70
3131,24,Male,0,1,5,54
3132,22,Male,0,7,5,104
3133,20,Male,2,2,8,61
3134,23,Other,5,4,4,42
3135,19,Male,0,8,7,97
3136,17,Female,4,7,4,75
3137,21,Other,0,1,8,48
3138,24,Male,1,4,8,85
3139,16,Female,1,1,6,60
3140,22,Male,0,7,8,100
3141,24,Male,5,9,5,92
3142,24,Male,3,6,4,72
3143,18,Female,6,3,5,25
3144,20,Male,0,4,5,82
3145,23,Female,1,9,5,100
3146,23,Female,2,3,5,58
3147,19,Female,6,6,6,60
3148,16,Male,2,4,7,74
3149,16,Female,3,7,5,85
3150,19,Female,2,8,4,97
3151,21,Female,0,4,6,73
3152,23,Female,7,6,6,53
3153,21,Female,4,5,4,54
3154,24,Male,6,3,4,32
3155,24,Male,5,3,6,58
3156,17,Male,4,5,5,65
3157,16,Male,0,2,8,76
3158,17,Male,5,8,4,73
3159,20,Male,1,1,4,61
3160,19,Male,3,1,6,45
3161,19,Other,5,4,8,63
3162,24,Male,6,2,7,49
3163,23,Female,5,5,5,55
3164,21,Female,5,4,4,40
3165,16,Female,1,7,6,99
3166,17,Female,2,9,5,96
3167,21,Male,0,7,7,98
3168,17,Male,5,2,6,47
3169,20,Male,7,9,5,70
3170,20,Male,2,4,4,68
3171,21,Female,0,5,7,81
3172,21,Female,3,4,6,64
3173,21,Male,6,3,8,40
3174,17,Male,4,9,5,77
3175,18,Male,0,3,7,76
3176,21,Male,7,6,4,42
3177,23,Female,6,3,5,30
3178,16,Male,1,8,7,100
3179,16,Female,7,7,8,75
3180,17,Male,3,3,5,45
3181,21,Male,2,7,7,96
3182,24,Female,3,7,7,84
3183,19,Female,6,6,5,51
3184,18,Other,5,6,8,66
3185,23,Female,0,6,6,94
3186,24,Male,7,1,7,18
3187,20,Male,1,7,6,99
3188,24,Female,5,5,6,44
3189,17,Female,5,4,8,61
3190,18,Female,1,8,5,100
3191,22,Male,1,1,4,47
3192,22,Other,6,3,8,35
3193,21,Male,3,2,8,59
3194,21,Female,5,1,5,26
3195,17,Female,4,3,4,53
3196,21,Male,5,9,7,88
3197,19,Female,3,3,4,46
3198,18,Male,2,6,6,83
3199,17,Other,2,2,4,47
3200,16,Male,6,6,6,60
3201,20,Female,3,9,4,84
3202,17,Male,1,3,7,74
3203,17,Female,7,8,7,75
3204,22,Female,6,9,6,93
3205,23,Male,0,6,4,70
3206,23,Male,7,3,4,19
3207,19,Female,5,7,5,68
3208,16,Male,1,8,6,104
3209,22,Female,1,2,7,65
3210,16,Male,5,5,4,48
3211,19,Female,6,3,7,42
3212,23,Male,1,3,7,68
3213,17,Male,2,8,6,89
3214,21,Male,2,4,5,67
3215,21,Male,4,4,8,55
3216,24,Male,1,6,7,89
3217,20,Female,0,2,8,78
3218,19,Female,5,3,5,46
3219,20,Female,6,5,8,78
3220,20,Female,4,4,4,57
3221,23,Male,2,3,6,67
3222,23,Female,3,1,6,51
3223,17,Male,3,5,6,79
3224,22,Female,7,8,7,66
3225,23,Male,6,8,4,79
3226,21,Male,1,3,8,77
3227,20,Male,3,6,6,82
3228,24,Female,4,8,8,92
3229,18,Male,4,4,4,56
3230,19,Female,3,9,7,100
3231,24,Male,6,9,6,77
3232,21,Female,6,2,6,36
3233,23,Female,4,3,7,54
3234,22,Male,6,2,5,21
3235,17,Female,6,2,5,35
3236,18,Female,6,9,7,93
3237,16,Female,7,9,6,77
3238,24,Female,2,1,5,40
3239,22,Female,2,6,6,83
3240,16,Female,7,6,6,51
3241,18,Male,6,4,7,41
3242,19,Female,7,6,4,39
3243,19,Male,0,9,6,100
3244,20,Male,5,2,7,41
3245,18,Female,1,2,7,58
3246,18,Male,4,1,8,43
3247,16,Male,1,4,6,79
3248,22,Female,1,4,5,67
3249,16,Female,0,4,4,69
3250,17,Female,5,5,5,65
3251,19,Female,2,7,4,84
3252,19,Female,0,4,8,91
3253,20,Male,2,3,8,70
3254,17,Male,1,8,6,98
3255,19,Female,7,8,5,70
3256,16,Male,2,3,4,57
3257,17,Female,2,3,8,78
3258,16,Female,6,8,8,77
3259,19,Male,5,1,5,20
3260,19,Female,5,3,7,49
3261,22,Female,5,5,5,52
3262,24,Male,7,2,5,14
3263,24,Other,1,2,4,60
3264,20,Female,7,4,6,19
3265,16,Male,6,7,4,67
3266,16,Female,4,8,4,61
3267,21,Female,5,9,4,87
3268,17,Female,5,1,5,24
3269,23,Female,0,2,7,69
3270,24,Female,1,7,5,94
3271,19,Male,7,5,8,47
3272,20,Female,4,3,5,39
3273,23,Female,3,2,5,57
3274,18,Male,6,3,5,27
3275,20,Male,4,4,5,57
3276,18,Other,0,2,4,56
3277,18,Female,5,9,5,80
3278,18,Female,5,1,8,26
3279,22,Female,1,9,7,108
3280,22,Female,7,8,8,77
3281,22,Female,1,4,4,77
3282,23,Female,3,7,6,84
3283,20,Male,0,7,5,98
3284,20,Female,4,2,7,47
3285,19,Female,3,4,8,57
3286,22,Female,2,5,8,83
3287,19,Female,6,6,4,38
3288,17,Female,0,5,5,77
3289,19,Male,6,5,4,49
3290,23,Male,4,4,4,59
3291,24,Male,7,5,4,40
3292,18,Male,4,4,5,54
3293,22,Other,0,5,5,84
3294,24,Male,0,8,6,100
3295,19,Male,7,6,6,53
3296,18,Female,6,7,7,75
3297,20,Female,2,6,4,72
3298,16,Male,4,6,4,60
3299,18,Female,3,6,7,76
3300,23,Female,7,1,6,22
3301,23,Male,7,10,4,75
3302,19,Male,7,1,8,18
3303,17,Female,6,4,5,49
3304,23,Female,7,1,5,25
3305,23,Female,1,1,6,54
3306,19,Male,6,8,5,83
3307,18,Male,5,4,6,49
3308,17,Female,7,8,5,66
3309,24,Male,4,3,5,48
3310,16,Male,0,3,8,82
3311,22,Female,4,3,5,37
3312,20,Male,5,6,7,66
3313,23,Female,1,8,5,85
3314,19,Female,3,5,6,65
3315,22,Male,4,4,5,49
3316,20,Female,2,9,7,96
3317,20,Male,3,2,7,60
3318,24,Female,1,5,4,79
3319,24,Male,7,4,4,23
3320,24,Male,6,1,8,38
3321,21,Female,0,3,8,80
3322,21,Male,6,1,6,24
3323,20,Female,5,8,6,72
3324,24,Male,0,6,8,83
3325,23,Male,2,8,4,75
3326,22,Female,4,5,7,56
3327,22,Male,3,6,6,78
3328,21,Male,6,7,7,67
3329,20,Female,3,9,4,71
3330,19,Female,1,1,6,61
3331,18,Female,7,3,6,34
3332,18,Other,1,7,8,100
3333,21,Male,5,9,7,93
3334,19,Female,1,9,8,100
3335,21,Male,2,6,8,84
3336,18,Female,3,2,6,53
3337,19,Male,1,2,4,52
3338,24,Other,3,9,7,100
3339,20,Female,1,4,8,82
3340,22,Female,4,2,4,46
3341,17,Female,5,9,6,82
3342,20,Female,0,1,4,51
3343,24,Female,6,7,4,51
3344,18,Male,1,6,7,99
3345,24,Male,1,1,7,74
3346,21,Male,5,4,7,52
3347,19,Male,3,2,8,62
3348,22,Female,4,6,4,67
3349,23,Female,1,5,4,78
3350,21,Female,6,1,8,34
3351,20,Other,4,9,6,88
3352,21,Female,1,4,5,66
3353,20,Male,2,3,7,68
3354,23,Male,6,3,8,40
3355,16,Male,4,2,7,47
3356,22,Male,0,9,7,100
3357,17,Female,2,3,5,66
3358,24,Female,1,4,5,61
3359,16,Female,4,8,8,91
3360,21,Female,6,6,7,61
3361,24,Female,3,4,5,59
3362,16,Male,3,9,6,93
3363,19,Female,7,7,7,63
3364,19,Male,4,3,5,37
3365,24,Male,4,6,7,63
3366,20,Male,2,9,4,91
3367,20,Female,4,5,5,58
3368,21,Male,4,7,7,79
3369,16,Male,3,9,4,100
3370,16,Female,7,7,5,54
3371,24,Female,7,1,8,37
3372,18,Male,6,3,7,47
3373,19,Male,4,6,6,70
3374,16,Female,3,3,5,57
3375,24,Male,1,9,5,100
3376,23,Female,2,4,6,60
3377,17,Female,6,5,4,53
3378,23,Male,3,7,6,72
3379,22,Male,7,5,6,53
3380,21,Male,1,4,6,84
3381,16,Male,4,1,4,28
3382,22,Male,5,6,4,61
3383,22,Female,4,8,8,90
3384,24,Male,7,7,8,79
3385,16,Female,7,4,6,30
3386,17,Female,0,2,7,60
3387,24,Male,1,8,7,100
3388,24,Male,1,9,4,97
3389,21,Male,5,4,5,44
3390,21,Male,2,7,5,71
3391,19,Female,5,4,6,68
3392,19,Male,3,5,6,76
3393,20,Female,5,8,8,93
3394,18,Male,6,1,7,45
3395,16,Male,4,5,8,68
3396,16,Female,4,2,8,57
3397,22,Female,0,4,8,71
3398,16,Male,3,6,5,65
3399,16,Male,4,1,5,24
3400,18,Female,3,6,6,74
3401,19,Male,7,3,7,39
3402,19,Male,7,7,5,63
3403,17,Female,6,2,8,47
3404,16,Female,3,7,8,100
3405,18,Female,5,6,6,70
3406,19,Female,3,9,6,86
3407,18,Female,1,9,8,100
3408,23,Female,2,3,4,49
3409,16,Female,0,1,4,57
3410,17,Female,2,6,8,93
3411,22,Female,3,6,7,88
3412,19,Male,7,1,6,20
3413,23,Male,2,2,8,49
3414,18,Female,7,6,5,42
3415,21,Female,1,9,7,100
3416,24,Male,1,9,7,100
3417,16,Female,4,2,4,41
3418,16,Male,5,4,5,41
3419,23,Female,0,1,8,69
3420,18,Female,1,5,4,85
3421,20,Female,3,7,4,87
3422,16,Male,2,8,6,94
3423,20,Female,5,5,4,59
3424,21,Male,4,1,8,59
3425,23,Male,1,4,4,64
3426,18,Male,7,9,7,97
3427,18,Female,2,3,5,59
3428,24,Male,5,3,8,53
3429,19,Male,6,7,6,80
3430,19,Female,7,7,5,63
3431,22,Female,3,9,8,100
3432,17,Female,4,4,4,45
3433,23,Female,2,5,6,79
3434,21,Male,5,5,8,55
3435,18,Female,3,9,7,99
3436,24,Female,3,7,7,95
3437,20,Male,6,8,4,66
3438,23,Male,0,2,4,54
3439,22,Male,7,8,4,62
3440,23,Male,6,4,8,51
3441,22,Female,4,1,8,59
3442,18,Female,3,1,5,33
3443,17,Female,2,7,5,83
3444,22,Female,7,4,4,25
3445,18,Male,0,8,5,100
3446,18,Female,4,7,5,76
3447,17,Male,5,1,7,38
3448,19,Other,7,7,8,66
3449,23,Male,6,2,7,34
3450,16,Female,5,4,7,50
3451,16,Male,0,6,7,88
3452,20,Male,2,8,7,97
3453,20,Male,1,5,6,84
3454,16,Female,7,8,5,61
3455,21,Female,6,8,5,79
3456,16,Male,6,4,7,54
3457,20,Female,5,5,8,71
3458,24,Female,4,7,6,89
3459,20,Female,1,1,8,74
3460,21,Female,2,9,4,90
3461,23,Male,1,7,7,100
3462,16,Male,5,3,8,57
3463,17,Female,1,9,7,100
3464,24,Female,5,2,8,40
3465,18,Other,5,9,6,96
3466,21,Female,3,3,5,62
3467,20,Male,1,7,5,99
3468,17,Female,2,5,6,77
3469,22,Male,2,7,8,100
3470,19,Other,5,2,4,32
3471,16,Male,0,3,7,74
3472,19,Female,6,1,7,25
3473,21,Female,6,8,4,78
3474,22,Male,1,3,4,56
3475,22,Male,5,7,5,66
3476,22,Female,5,8,5,85
3477,18,Female,5,9,4,78
3478,21,Male,1,1,4,48
3479,23,Female,1,9,4,99
3480,19,Female,1,2,7,63
3481,23,Male,2,7,7,90
3482,17,Male,6,7,7,87
3483,24,Female,5,1,6,27
3484,24,Female,7,2,8,46
3485,23,Female,0,5,8,94
3486,16,Female,0,4,8,92
3487,17,Male,5,9,5,89
3488,21,Male,2,4,8,76
3489,20,Male,2,9,7,105
3490,24,Male,4,5,5,56
3491,20,Female,0,9,4,89
3492,17,Female,5,7,7,82
3493,19,Male,2,8,4,73
3494,24,Male,5,1,5,37
3495,16,Female,6,6,6,54
3496,16,Female,1,2,7,68
3497,22,Female,7,3,8,37
3498,18,Female,4,6,6,73
3499,17,Female,7,7,7,70
3500,24,Female,1,1,5,63
3501,18,Male,4,5,7,75
3502,17,Male,3,6,6,79
3503,23,Male,6,1,8,38
3504,21,Female,4,5,5,63
3505,21,Female,3,7,6,68
3506,22,Female,7,1,6,15
3507,22,Male,3,7,8,77
3508,21,Male,1,6,8,100
3509,19,Male,4,8,5,89
3510,24,Male,4,2,6,50
3511,21,Female,3,8,7,80
3512,19,Female,3,1,8,52
3513,18,Other,7,4,6,37
3514,19,Female,5,2,4,36
3515,18,Female,0,8,5,100
3516,17,Female,1,7,6,93
3517,20,Male,7,1,6,15
3518,17,Female,5,1,4,28
3519,21,Female,7,3,4,20
3520,18,Female,2,2,7,58
3521,21,Male,5,6,8,63
3522,24,Male,5,6,8,81
3523,16,Male,2,9,7,96
3524,21,Female,4,9,8,95
3525,24,Male,5,6,5,58
3526,19,Female,3,1,7,37
3527,17,Female,6,4,4,38
3528,19,Male,6,5,7,54
3529,16,Female,6,5,8,56
3530,18,Female,6,6,8,66
3531,24,Male,3,9,6,99
3532,20,Female,3,8,7,105
3533,21,Male,6,1,8,47
3534,18,Male,3,3,5,56
3535,20,Female,1,8,7,100
3536,23,Female,4,8,5,80
3537,21,Other,1,3,8,74
3538,19,Female,5,7,4,65
3539,17,Female,2,7,4,82
3540,24,Female,2,5,7,79
3541,16,Female,7,2,4,14
3542,16,Female,6,9,4,77
3543,19,Male,6,7,6,80
3544,22,Female,4,2,8,42
3545,16,Male,6,7,5,67
3546,24,Female,6,7,8,77
3547,19,Male,4,8,8,93
3548,18,Female,7,3,6,28
3549,16,Male,1,9,7,100
3550,19,Male,7,2,4,17
3551,24,Female,3,6,5,88
3552,21,Male,4,6,5,62
3553,21,Female,0,4,4,68
3554,16,Male,4,5,5,58
3555,17,Male,4,9,5,65
3556,21,Male,7,6,7,52
3557,17,Female,7,5,6,42
3558,18,Male,7,2,8,31
3559,19,Female,2,1,4,36
3560,20,Male,7,2,4,7
3561,24,Male,3,9,6,88
3562,19,Male,6,7,4,72
3563,24,Male,1,9,7,100
3564,18,Female,4,1,6,40
3565,23,Female,7,7,6,48
3566,16,Female,7,1,5,12
3567,24,Male,5,8,5,83
3568,24,Male,6,4,6,40
3569,17,Male,1,1,4,54
3570,19,Female,5,6,4,51
3571,23,Male,4,3,6,57
3572,22,Female,0,6,4,83
3573,16,Male,0,6,7,95
3574,20,Male,0,7,5,86
3575,22,Male,5,9,4,84
3576,19,Male,1,4,5,68
3577,16,Female,3,5,5,56
3578,24,Male,2,8,4,77
3579,20,Female,4,6,4,65
3580,17,Male,5,1,5,14
3581,23,Female,5,8,5,74
3582,17,Male,4,1,8,45
3583,18,Female,3,2,8,47
3584,16,Female,3,1,4,40
3585,17,Other,6,1,4,16
3586,22,Male,2,1,7,52
3587,17,Female,2,1,8,53
3588,21,Male,5,4,8,54
3589,18,Male,2,3,4,59
3590,19,Male,6,2,6,25
3591,23,Male,2,6,7,75
3592,18,Other,5,3,8,53
3593,21,Male,0,1,4,27
3594,16,Female,3,4,7,69
3595,22,Female,2,3,5,62
3596,23,Female,6,3,4,31
3597,23,Female,7,5,6,31
3598,18,Male,3,7,4,66
3599,16,Female,6,6,7,53
3600,24,Male,5,9,7,106
3601,21,Female,7,5,8,54
3602,24,Female,6,5,5,45
3603,22,Other,0,2,4,51
3604,16,Male,5,7,5,83
3605,16,Male,4,2,6,47
3606,21,Male,0,5,7,86
3607,20,Male,2,4,5,80
3608,24,Male,7,6,6,39
3609,17,Female,7,9,6,76
3610,23,Male,6,9,4,81
3611,20,Female,7,2,7,27
3612,17,Female,6,3,6,29
3613,21,Female,0,8,8,105
3614,23,Male,2,5,7,90
3615,19,Male,0,5,4,62
3616,17,Male,0,7,6,85
3617,20,Male,1,6,7,98
3618,17,Female,4,9,4,86
3619,17,Male,6,6,7,51
3620,21,Female,6,5,5,41
3621,24,Female,4,5,6,52
3622,19,Female,7,8,8,74
3623,21,Male,4,6,6,69
3624,22,Male,7,6,6,50
3625,21,Female,3,9,4,96
3626,23,Female,2,6,4,92
3627,19,Male,7,4,6,41
3628,16,Male,3,7,6,89
3629,22,Male,4,6,5,72
3630,18,Female,2,1,8,53
3631,21,Male,5,5,5,51
3632,17,Female,7,7,6,58
3633,24,Male,0,5,6,70
3634,16,Female,7,8,6,63
3635,21,Female,0,5,6,81
3636,21,Female,2,9,5,97
3637,20,Male,1,3,8,86
3638,20,Male,6,1,6,30
3639,16,Male,0,4,6,80
3640,20,Female,4,5,7,71
3641,17,Female,2,4,4,61
3642,22,Female,1,3,7,73
3643,18,Male,6,7,6,75
3644,19,Female,1,4,7,79
3645,18,Male,1,6,7,97
3646,18,Female,2,8,8,100
3647,19,Male,4,7,5,75
3648,20,Female,5,4,8,56
3649,16,Male,0,6,5,74
3650,19,Male,1,5,7,77
3651,23,Female,3,8,4,78
3652,22,Male,2,8,4,86
3653,24,Female,7,4,4,34
3654,20,Female,6,1,5,23
3655,19,Female,5,2,4,49
3656,23,Male,2,4,7,72
3657,24,Female,5,6,5,50
3658,22,Female,6,6,7,82
3659,22,Male,4,3,4,45
3660,20,Female,6,7,5,70
3661,19,Male,5,9,6,81
3662,16,Male,4,6,5,63
3663,22,Male,2,2,4,62
3664,16,Male,5,6,8,67
3665,16,Male,1,5,5,93
3666,20,Female,6,8,7,86
3667,24,Female,6,4,5,38
3668,21,Male,6,4,8,58
3669,18,Female,3,6,5,88
3670,18,Female,1,5,8,91
3671,22,Female,0,7,5,91
3672,21,Female,5,1,4,21
3673,24,Female,7,6,6,43
3674,21,Male,5,2,6,46
3675,20,Male,1,3,4,72
3676,22,Male,7,6,5,44
3677,16,Female,7,2,7,25
3678,22,Male,3,3,4,59
3679,18,Female,4,7,6,83
3680,24,Male,6,6,6,67
3681,21,Female,5,1,7,42
3682,24,Male,7,6,4,31
3683,20,Male,0,2,6,58
3684,22,Male,4,3,4,46
3685,19,Male,5,5,5,59
3686,22,Male,7,1,6,30
3687,16,Female,6,9,8,89
3688,22,Male,7,2,4,8
3689,23,Male,4,8,4,70
3690,20,Female,6,8,7,74
3691,17,Male,3,9,5,87
3692,20,Female,3,4,7,66
3693,21,Other,2,8,8,100
3694,17,Male,6,9,8,91
3695,21,Male,7,2,5,18
3696,21,Male,2,5,6,77
3697,16,Female,0,1,8,79
3698,16,Female,6,6,4,48
3699,18,Female,4,6,6,59
3700,18,Female,7,2,5,24
3701,19,Male,2,8,5,85
3702,17,Female,0,1,8,69
3703,24,Female,3,8,7,96
3704,22,Female,0,1,5,68
3705,22,Female,2,6,8,100
3706,21,Female,1,1,6,65
3707,18,Male,1,3,8,72
3708,21,Male,0,7,5,83
3709,23,Female,7,3,5,22
3710,23,Male,2,5,5,74
3711,24,Female,3,9,6,98
3712,16,Male,7,1,5,32
3713,16,Female,5,8,4,64
3714,18,Female,4,1,8,38
3715,18,Male,5,2,8,47
3716,23,Female,6,2,7,33
3717,16,Female,7,9,8,95
3718,17,Female,5,2,8,52
3719,17,Male,7,9,7,75
3720,18,Male,4,9,6,93
3721,21,Male,2,4,8,76
3722,16,Male,7,6,6,48
3723,17,Female,4,8,4,77
3724,16,Other,7,4,5,38
3725,20,Female,0,2,6,60
3726,22,Female,3,4,8,71
3727,23,Female,7,7,7,78
3728,16,Male,2,8,8,100
3729,22,Female,7,3,7,25
3730,20,Male,7,2,5,35
3731,16,Female,7,9,7,89
3732,18,Male,4,1,4,40
3733,22,Male,5,7,6,87
3734,16,Female,6,1,8,39
3735,22,Female,6,8,7,87
3736,20,Female,5,9,8,95
3737,16,Female,7,3,5,28
3738,16,Male,5,1,7,40
3739,16,Female,7,5,5,28
3740,24,Male,0,3,6,69
3741,18,Female,1,4,6,78
3742,20,Female,3,6,6,84
3743,24,Male,3,2,4,38
3744,21,Female,6,4,5,46
3745,24,Female,1,8,7,100
3746,23,Male,7,6,6,50
3747,23,Female,2,3,6,75
3748,16,Female,3,6,6,96
3749,24,Female,2,7,8,100
3750,21,Male,4,6,8,66
3751,24,Male,0,3,5,73
3752,18,Female,1,1,5,55
3753,18,Male,5,8,6,78
3754,21,Other,1,8,4,100
3755,24,Male,1,7,5,94
3756,22,Female,6,1,5,17
3757,18,Female,0,6,5,90
3758,18,Male,3,8,7,98
3759,17,Male,0,4,5,78
3760,24,Female,2,2,4,50
3761,18,Female,5,6,8,70
3762,20,Male,0,8,8,100
3763,24,Female,7,1,8,23
3764,23,Male,7,6,5,51
3765,17,Male,0,6,4,82
3766,18,Female,7,6,4,22
3767,17,Male,2,6,5,89
3768,23,Female,0,6,5,79
3769,21,Male,0,2,8,80
3770,21,Male,3,3,8,69
3771,24,Male,5,6,8,72
3772,23,Female,2,1,7,54
3773,19,Female,6,6,6,59
3774,19,Female,5,6,7,84
3775,24,Male,2,3,8,70
3776,16,Male,5,6,7,69
3777,17,Female,7,5,4,34
3778,17,Male,0,3,4,48
3779,21,Female,2,5,6,66
3780,19,Male,3,9,5,95
3781,18,Female,3,4,8,69
3782,18,Male,4,6,7,67
